"日期","燃气用量","湿度极差归一化","pm2.5归一化","AQI归一化","季节因素归一化"
8/29/16 12:00 AM,188.45,2.21170282708744,0.108108108108108,0.0958904109589041,0.0319634703196347
8/30/16 12:00 AM,199.45,1.77777777777778,0.118918918918919,0.091324200913242,0.030441400304414
8/31/16 12:00 AM,201.86,1.05193951347797,0.237837837837838,0.219178082191781,0.0730593607305936
9/1/16 12:00 AM,207.99,0.378698224852071,0.2,0.187214611872146,0.0624048706240487
9/2/16 12:00 AM,210.35,0.444444444444445,0.216216216216216,0.255707762557078,0.0852359208523592
9/3/16 12:00 AM,208.89,1.64365548980934,0.264864864864865,0.251141552511416,0.0837138508371385
9/4/16 12:00 AM,201.63,1.84681130834977,0.162162162162162,0.141552511415525,0.0471841704718417
9/5/16 12:00 AM,208.72,2.6094674556213,0.113513513513514,0.0867579908675799,0.0289193302891933
9/6/16 12:00 AM,218.9,1.1051939513478,0.151351351351351,0.150684931506849,0.0502283105022831
9/7/16 12:00 AM,221.9,1.0,0.167567567567568,0.159817351598174,0.0532724505327245
9/8/16 12:00 AM,236.5,0.515450361604208,0.172972972972973,0.168949771689498,0.0563165905631659
9/9/16 12:00 AM,271.11,0.760026298487837,0.210810810810811,0.242009132420091,0.0806697108066971
9/10/16 12:00 AM,219.97,0.0795529257067719,0.113513513513514,0.191780821917808,0.0639269406392694
9/11/16 12:00 AM,220.81,0.14792899408284,0.178378378378378,0.251141552511416,0.0837138508371385
9/12/16 12:00 AM,220.07,0.444444444444445,0.302702702702703,0.287671232876712,0.0958904109589041
9/13/16 12:00 AM,222.6,1.27284681130835,0.232432432432432,0.214611872146119,0.0715372907153729
9/14/16 12:00 AM,217.53,1.45233399079553,0.140540540540541,0.132420091324201,0.0441400304414003
9/15/16 12:00 AM,213.24,0.479289940828402,0.108108108108108,0.127853881278539,0.0426179604261796
9/16/16 12:00 AM,200.13,0.631821170282709,0.205405405405405,0.187214611872146,0.0624048706240487
9/17/16 12:00 AM,191.94,0.949375410913872,0.308108108108108,0.292237442922374,0.0974124809741248
9/18/16 12:00 AM,214.3,2.44641683103222,0.162162162162162,0.150684931506849,0.0502283105022831
9/19/16 12:00 AM,221.59,2.36686390532544,0.0648648648648649,0.0547945205479452,0.0182648401826484
9/20/16 12:00 AM,224.08,2.06180144641683,0.118918918918919,0.100456621004566,0.0334855403348554
9/21/16 12:00 AM,223.2,1.15976331360947,0.156756756756757,0.168949771689498,0.0563165905631659
9/22/16 12:00 AM,229.55,1.1051939513478,0.205405405405405,0.187214611872146,0.0624048706240487
9/23/16 12:00 AM,225.23,2.69296515450362,0.145945945945946,0.132420091324201,0.0441400304414003
9/24/16 12:00 AM,222.94,1.64365548980934,0.243243243243243,0.228310502283105,0.076103500761035
9/25/16 12:00 AM,225.42,1.57856673241289,0.362162162162162,0.34703196347032,0.115677321156773
9/26/16 12:00 AM,234.32,2.13609467455621,0.243243243243243,0.223744292237443,0.0745814307458143
9/27/16 12:00 AM,230.21,1.21564760026298,0.140540540540541,0.146118721461187,0.0487062404870624
9/28/16 12:00 AM,232.36,0.318211702827087,0.102702702702703,0.114155251141553,0.0380517503805175
9/29/16 12:00 AM,230.73,1.21564760026298,0.113513513513514,0.0867579908675799,0.0289193302891933
9/30/16 12:00 AM,224.85,0.479289940828402,0.118918918918919,0.150684931506849,0.0502283105022831
10/1/16 12:00 AM,212.06,1.84681130834977,0.12972972972973,0.210045662100457,0.0700152207001522
10/2/16 12:00 AM,199.29,0.410913872452334,0.259459459459459,0.319634703196347,0.106544901065449
10/3/16 12:00 AM,191.17,0.347797501643655,0.318918918918919,0.34703196347032,0.115677321156773
10/4/16 12:00 AM,187.68,0.262984878369494,0.372972972972973,0.397260273972603,0.132420091324201
